txn_dt,menu_article,units_moved,batch_yield,unit_cost_rm,markdown_rate,meteo,calendar_dow
2025-05-17,Almond Croissant,50,61,10.0,0,Cloudy,Saturday
2025-05-18,Almond Croissant,42,46,10.0,0,Cloudy,Sunday
2025-05-22,Almond Croissant,26,29,10.0,0,Sunny,Thursday
2025-05-23,Almond Croissant,36,40,10.0,15,Rainy,Friday
2025-05-24,Almond Croissant,60,70,10.0,25,Cloudy,Saturday
2025-05-25,Almond Croissant,34,38,10.0,0,Rainy,Sunday
2025-05-29,Almond Croissant,26,29,10.0,0,Sunny,Thursday
2025-05-30,Almond Croissant,49,60,10.0,25,Sunny,Friday
2025-05-31,Almond Croissant,68,77,10.0,20,Sunny,Saturday
2025-06-01,Almond Croissant,39,47,10.0,0,Cloudy,Sunday
2025-06-05,Almond Croissant,18,21,10.0,0,Rainy,Thursday
2025-06-06,Almond Croissant,29,35,10.0,0,Sunny,Friday
2025-06-07,Almond Croissant,47,55,10.0,0,Cloudy,Saturday
2025-06-08,Almond Croissant,34,41,10.0,0,Rainy,Sunday
2025-06-12,Almond Croissant,22,24,10.0,0,Cloudy,Thursday
2025-06-13,Almond Croissant,36,40,10.0,0,Sunny,Friday
2025-06-14,Almond Croissant,53,62,10.0,0,Cloudy,Saturday
2025-06-15,Almond Croissant,45,50,10.0,0,Rainy,Sunday
2025-06-19,Almond Croissant,28,34,10.0,0,Rainy,Thursday
2025-06-20,Almond Croissant,40,45,10.0,0,Cloudy,Friday
2025-06-21,Almond Croissant,44,49,10.0,10,Rainy,Saturday
2025-06-22,Almond Croissant,42,48,10.0,0,Sunny,Sunday
2025-06-26,Almond Croissant,24,27,10.0,0,Rainy,Thursday
2025-06-27,Almond Croissant,33,37,10.0,0,Sunny,Friday
2025-06-28,Almond Croissant,59,67,10.0,25,Rainy,Saturday
2025-06-29,Almond Croissant,45,54,10.0,0,Sunny,Sunday
2025-07-03,Almond Croissant,31,35,10.0,0,Sunny,Thursday
2025-07-04,Almond Croissant,38,43,10.0,0,Cloudy,Friday
2025-07-05,Almond Croissant,44,49,10.0,0,Cloudy,Saturday
2025-07-06,Almond Croissant,45,53,10.0,0,Cloudy,Sunday
2025-07-10,Almond Croissant,28,33,10.0,0,Cloudy,Thursday
2025-07-11,Almond Croissant,31,35,10.0,0,Sunny,Friday
2025-07-12,Almond Croissant,45,51,10.0,0,Rainy,Saturday
2025-07-13,Almond Croissant,54,65,10.0,0,Cloudy,Sunday
2025-07-17,Almond Croissant,32,36,10.0,0,Sunny,Thursday
2025-07-18,Almond Croissant,31,35,10.0,0,Cloudy,Friday
2025-07-19,Almond Croissant,42,51,10.0,0,Rainy,Saturday
2025-07-20,Almond Croissant,38,46,10.0,0,Sunny,Sunday
2025-07-24,Almond Croissant,23,28,10.0,0,Sunny,Thursday
2025-07-25,Almond Croissant,34,38,10.0,0,Sunny,Friday
2025-07-26,Almond Croissant,39,46,10.0,0,Rainy,Saturday
2025-07-27,Almond Croissant,44,53,10.0,0,Cloudy,Sunday
2025-07-31,Almond Croissant,23,27,10.0,0,Cloudy,Thursday
2025-08-01,Almond Croissant,24,28,10.0,0,Cloudy,Friday
2025-08-02,Almond Croissant,41,50,10.0,0,Sunny,Saturday
2025-08-03,Almond Croissant,32,38,10.0,0,Rainy,Sunday
2025-08-07,Almond Croissant,23,26,10.0,0,Rainy,Thursday
2025-08-08,Almond Croissant,33,40,10.0,0,Rainy,Friday
2025-08-09,Almond Croissant,54,63,10.0,0,Sunny,Saturday
2025-08-10,Almond Croissant,42,47,10.0,0,Sunny,Sunday
2025-08-14,Almond Croissant,20,23,10.0,0,Sunny,Thursday
2025-08-15,Almond Croissant,27,30,10.0,0,Rainy,Friday
2025-08-16,Almond Croissant,41,46,10.0,0,Sunny,Saturday
2025-08-17,Almond Croissant,44,51,10.0,0,Sunny,Sunday
2025-08-21,Almond Croissant,26,31,10.0,0,Cloudy,Thursday
2025-08-22,Almond Croissant,31,36,10.0,0,Cloudy,Friday
2025-08-23,Almond Croissant,70,84,10.0,25,Cloudy,Saturday
2025-08-24,Almond Croissant,59,72,10.0,0,Sunny,Sunday
2025-08-28,Almond Croissant,27,31,10.0,0,Cloudy,Thursday
2025-08-29,Almond Croissant,53,62,10.0,25,Sunny,Friday
2025-08-30,Almond Croissant,68,81,10.0,0,Sunny,Saturday
2025-08-31,Almond Croissant,49,56,10.0,0,Sunny,Sunday
2025-09-04,Almond Croissant,22,25,10.0,0,Cloudy,Thursday
2025-09-05,Almond Croissant,30,33,10.0,0,Sunny,Friday
2025-09-06,Almond Croissant,74,89,10.0,25,Sunny,Saturday
2025-09-07,Almond Croissant,49,56,10.0,10,Sunny,Sunday
2025-09-11,Almond Croissant,26,29,10.0,0,Cloudy,Thursday
2025-09-12,Almond Croissant,44,51,10.0,0,Sunny,Friday
2025-09-13,Almond Croissant,74,82,10.0,15,Cloudy,Saturday
2025-09-14,Almond Croissant,50,58,10.0,0,Cloudy,Sunday
2025-09-18,Almond Croissant,27,30,10.0,0,Cloudy,Thursday
2025-09-19,Almond Croissant,37,42,10.0,0,Cloudy,Friday
2025-09-20,Almond Croissant,67,77,10.0,20,Cloudy,Saturday
2025-09-21,Almond Croissant,67,79,10.0,20,Sunny,Sunday
2025-09-25,Almond Croissant,26,30,10.0,0,Rainy,Thursday
2025-09-26,Almond Croissant,47,56,10.0,10,Sunny,Friday
2025-09-27,Almond Croissant,52,62,10.0,0,Cloudy,Saturday
2025-09-28,Almond Croissant,48,57,10.0,0,Cloudy,Sunday
2025-10-02,Almond Croissant,28,32,10.0,0,Cloudy,Thursday
2025-10-03,Almond Croissant,36,40,10.0,0,Cloudy,Friday
2025-10-04,Almond Croissant,69,81,10.0,25,Rainy,Saturday
2025-10-05,Almond Croissant,45,52,10.0,0,Sunny,Sunday
2025-10-09,Almond Croissant,23,27,10.0,0,Sunny,Thursday
2025-10-10,Almond Croissant,40,47,10.0,10,Sunny,Friday
2025-10-11,Almond Croissant,57,67,10.0,0,Sunny,Saturday
2025-10-12,Almond Croissant,47,57,10.0,0,Rainy,Sunday
2025-10-16,Almond Croissant,31,36,10.0,0,Cloudy,Thursday
2025-10-17,Almond Croissant,42,48,10.0,0,Sunny,Friday
2025-10-18,Almond Croissant,42,47,10.0,0,Rainy,Saturday
2025-10-19,Almond Croissant,47,55,10.0,0,Sunny,Sunday
2025-10-23,Almond Croissant,31,37,10.0,0,Rainy,Thursday
2025-10-24,Almond Croissant,46,56,10.0,0,Cloudy,Friday
2025-10-25,Almond Croissant,57,66,10.0,0,Sunny,Saturday
2025-10-26,Almond Croissant,49,58,10.0,0,Cloudy,Sunday
2025-10-30,Almond Croissant,24,28,10.0,0,Rainy,Thursday
2025-10-31,Almond Croissant,38,44,10.0,0,Sunny,Friday
2025-11-01,Almond Croissant,55,65,10.0,0,Sunny,Saturday
2025-11-02,Almond Croissant,37,45,10.0,0,Rainy,Sunday
2025-11-06,Almond Croissant,24,30,10.0,0,Rainy,Thursday
2025-11-07,Almond Croissant,35,42,10.0,0,Cloudy,Friday
2025-11-08,Almond Croissant,51,61,10.0,0,Rainy,Saturday
2025-11-09,Almond Croissant,55,63,10.0,0,Sunny,Sunday
2025-11-13,Almond Croissant,26,29,10.0,0,Sunny,Thursday
2025-11-14,Almond Croissant,35,43,10.0,0,Sunny,Friday
2025-11-15,Almond Croissant,62,74,10.0,0,Sunny,Saturday
2025-11-16,Almond Croissant,50,57,10.0,0,Cloudy,Sunday
2025-11-20,Almond Croissant,28,32,10.0,0,Rainy,Thursday
2025-11-21,Almond Croissant,39,47,10.0,0,Sunny,Friday
2025-11-22,Almond Croissant,66,79,10.0,0,Sunny,Saturday
2025-11-23,Almond Croissant,63,76,10.0,0,Sunny,Sunday
2025-11-27,Almond Croissant,28,34,10.0,0,Rainy,Thursday
2025-11-28,Almond Croissant,33,38,10.0,0,Cloudy,Friday
2025-11-29,Almond Croissant,39,48,10.0,0,Rainy,Saturday
2025-11-30,Almond Croissant,52,57,10.0,0,Sunny,Sunday
2025-12-04,Almond Croissant,31,35,10.0,0,Sunny,Thursday
2025-12-05,Almond Croissant,39,44,10.0,0,Sunny,Friday
2025-12-06,Almond Croissant,52,59,10.0,0,Rainy,Saturday
2025-12-07,Almond Croissant,54,61,10.0,0,Sunny,Sunday
2025-12-11,Almond Croissant,36,42,10.0,0,Sunny,Thursday
2025-12-12,Almond Croissant,42,51,10.0,0,Sunny,Friday
2025-12-13,Almond Croissant,59,68,10.0,0,Sunny,Saturday
2025-12-14,Almond Croissant,58,68,10.0,0,Sunny,Sunday
2025-12-18,Almond Croissant,35,40,10.0,0,Sunny,Thursday
2025-12-19,Almond Croissant,36,41,10.0,0,Cloudy,Friday
2025-12-20,Almond Croissant,57,66,10.0,0,Sunny,Saturday
2025-12-21,Almond Croissant,74,84,10.0,20,Sunny,Sunday
2025-12-25,Almond Croissant,41,47,10.0,0,Sunny,Thursday
2025-12-26,Almond Croissant,65,74,10.0,10,Rainy,Friday
2025-12-27,Almond Croissant,77,87,10.0,25,Cloudy,Saturday
2025-12-28,Almond Croissant,63,70,10.0,10,Sunny,Sunday
2026-01-01,Almond Croissant,35,42,10.0,0,Cloudy,Thursday
2026-01-02,Almond Croissant,40,49,10.0,0,Rainy,Friday
2026-01-03,Almond Croissant,80,90,10.0,20,Cloudy,Saturday
2026-01-04,Almond Croissant,55,63,10.0,0,Cloudy,Sunday
2026-01-08,Almond Croissant,40,46,10.0,15,Cloudy,Thursday
2026-01-09,Almond Croissant,43,48,10.0,0,Sunny,Friday
2026-01-10,Almond Croissant,49,57,10.0,0,Sunny,Saturday
2026-01-11,Almond Croissant,49,58,10.0,0,Sunny,Sunday
2026-01-15,Almond Croissant,35,41,10.0,0,Sunny,Thursday
2026-01-16,Almond Croissant,49,55,10.0,10,Sunny,Friday
2026-01-17,Almond Croissant,51,58,10.0,0,Sunny,Saturday
2026-01-18,Almond Croissant,42,50,10.0,0,Sunny,Sunday
2026-01-22,Almond Croissant,27,31,10.0,0,Sunny,Thursday
2026-01-23,Almond Croissant,29,34,10.0,0,Rainy,Friday
2026-01-24,Almond Croissant,53,59,10.0,0,Cloudy,Saturday
2026-01-25,Almond Croissant,47,52,10.0,0,Cloudy,Sunday
2026-01-29,Almond Croissant,26,30,10.0,0,Sunny,Thursday
2026-01-30,Almond Croissant,46,53,10.0,0,Sunny,Friday
2026-01-31,Almond Croissant,65,78,10.0,0,Sunny,Saturday
2026-02-01,Almond Croissant,51,58,10.0,0,Cloudy,Sunday
2026-02-05,Almond Croissant,27,30,10.0,0,Cloudy,Thursday
2026-02-06,Almond Croissant,41,46,10.0,0,Cloudy,Friday
2026-02-07,Almond Croissant,51,59,10.0,0,Cloudy,Saturday
2026-02-08,Almond Croissant,62,75,10.0,0,Sunny,Sunday
2026-02-12,Almond Croissant,53,59,10.0,0,Sunny,Thursday
2026-02-13,Almond Croissant,56,66,10.0,0,Cloudy,Friday
2026-02-14,Almond Croissant,88,97,10.0,0,Sunny,Saturday
2026-02-15,Almond Croissant,75,87,10.0,20,Cloudy,Sunday
2026-02-19,Almond Croissant,29,33,10.0,0,Sunny,Thursday
2026-02-20,Almond Croissant,41,49,10.0,0,Sunny,Friday
2026-02-21,Almond Croissant,64,75,10.0,0,Sunny,Saturday
2026-02-22,Almond Croissant,39,43,10.0,0,Cloudy,Sunday
2026-02-26,Almond Croissant,24,28,10.0,0,Cloudy,Thursday
2026-02-27,Almond Croissant,40,48,10.0,0,Sunny,Friday
2026-02-28,Almond Croissant,80,93,10.0,25,Cloudy,Saturday
2026-03-01,Almond Croissant,51,58,10.0,0,Cloudy,Sunday
2026-03-05,Almond Croissant,24,28,10.0,0,Cloudy,Thursday
2026-03-06,Almond Croissant,39,43,10.0,0,Sunny,Friday
2026-03-07,Almond Croissant,64,77,10.0,0,Sunny,Saturday
2026-03-08,Almond Croissant,53,59,10.0,0,Cloudy,Sunday
2026-03-12,Almond Croissant,37,44,10.0,0,Sunny,Thursday
2026-03-13,Almond Croissant,40,48,10.0,0,Rainy,Friday
2026-03-14,Almond Croissant,61,74,10.0,0,Sunny,Saturday
2026-03-15,Almond Croissant,72,83,10.0,0,Sunny,Sunday
2026-03-19,Almond Croissant,33,37,10.0,0,Cloudy,Thursday
2026-03-20,Almond Croissant,36,40,10.0,0,Cloudy,Friday
2026-03-21,Almond Croissant,54,64,10.0,0,Rainy,Saturday
2026-03-22,Almond Croissant,61,70,10.0,0,Sunny,Sunday
2026-03-26,Almond Croissant,35,43,10.0,0,Sunny,Thursday
2026-03-27,Almond Croissant,38,45,10.0,0,Cloudy,Friday
2026-03-28,Almond Croissant,57,68,10.0,0,Sunny,Saturday
2026-03-29,Almond Croissant,57,67,10.0,0,Cloudy,Sunday
2026-04-02,Almond Croissant,35,43,10.0,0,Cloudy,Thursday
2026-04-03,Almond Croissant,37,45,10.0,0,Rainy,Friday
2026-04-04,Almond Croissant,73,88,10.0,0,Sunny,Saturday
2026-04-05,Almond Croissant,62,69,10.0,0,Rainy,Sunday
2026-04-09,Almond Croissant,36,41,10.0,0,Sunny,Thursday
2026-04-10,Almond Croissant,37,43,10.0,0,Sunny,Friday
2026-04-11,Almond Croissant,57,64,10.0,0,Sunny,Saturday
2026-04-12,Almond Croissant,56,63,10.0,0,Cloudy,Sunday
2026-04-16,Almond Croissant,35,39,10.0,0,Sunny,Thursday
2026-04-17,Almond Croissant,49,55,10.0,0,Sunny,Friday
2026-04-18,Almond Croissant,58,65,10.0,0,Cloudy,Saturday
2026-04-19,Almond Croissant,59,70,10.0,0,Cloudy,Sunday
2026-04-23,Almond Croissant,39,46,10.0,0,Sunny,Thursday
2026-04-24,Almond Croissant,35,42,10.0,0,Cloudy,Friday
2026-04-25,Almond Croissant,71,86,10.0,0,Sunny,Saturday
2026-04-26,Almond Croissant,65,74,10.0,0,Sunny,Sunday
2026-04-30,Almond Croissant,29,32,10.0,0,Sunny,Thursday
2026-05-01,Almond Croissant,48,55,10.0,25,Rainy,Friday
2026-05-02,Almond Croissant,63,74,10.0,0,Sunny,Saturday
2026-05-03,Almond Croissant,71,80,10.0,25,Rainy,Sunday
2026-05-07,Almond Croissant,36,40,10.0,0,Sunny,Thursday
2026-05-08,Almond Croissant,42,47,10.0,0,Sunny,Friday
2026-05-09,Almond Croissant,58,65,10.0,0,Cloudy,Saturday
2026-05-10,Almond Croissant,71,80,10.0,0,Sunny,Sunday
2026-05-14,Almond Croissant,28,33,10.0,0,Rainy,Thursday
2026-05-15,Almond Croissant,40,47,10.0,0,Sunny,Friday
2026-05-16,Almond Croissant,71,79,10.0,0,Sunny,Saturday
2026-05-17,Almond Croissant,64,73,10.0,0,Sunny,Sunday
2025-01-02,Lemon Tart,18,22,12.0,15,Sunny,Thursday
2025-01-03,Lemon Tart,17,20,12.0,0,Sunny,Friday
2025-01-04,Lemon Tart,20,23,12.0,0,Rainy,Saturday
2025-01-05,Lemon Tart,22,26,12.0,0,Sunny,Sunday
2025-01-09,Lemon Tart,17,19,12.0,0,Sunny,Thursday
2025-01-10,Lemon Tart,15,16,12.0,0,Rainy,Friday
2025-01-11,Lemon Tart,23,28,12.0,0,Sunny,Saturday
2025-01-12,Lemon Tart,19,22,12.0,0,Rainy,Sunday
2025-01-16,Lemon Tart,13,16,12.0,0,Cloudy,Thursday
2025-01-17,Lemon Tart,15,19,12.0,0,Cloudy,Friday
2025-01-18,Lemon Tart,25,29,12.0,0,Sunny,Saturday
2025-01-19,Lemon Tart,21,24,12.0,0,Sunny,Sunday
2025-01-23,Lemon Tart,11,12,12.0,0,Sunny,Thursday
2025-01-24,Lemon Tart,15,17,12.0,0,Rainy,Friday
2025-01-25,Lemon Tart,24,29,12.0,0,Sunny,Saturday
2025-01-26,Lemon Tart,21,25,12.0,0,Sunny,Sunday
2025-01-30,Lemon Tart,18,22,12.0,0,Cloudy,Thursday
2025-01-31,Lemon Tart,14,16,12.0,0,Sunny,Friday
2025-02-01,Lemon Tart,19,22,12.0,0,Cloudy,Saturday
2025-02-02,Lemon Tart,17,19,12.0,0,Rainy,Sunday
2025-02-06,Lemon Tart,14,16,12.0,0,Sunny,Thursday
2025-02-07,Lemon Tart,15,17,12.0,0,Sunny,Friday
2025-02-08,Lemon Tart,20,24,12.0,0,Sunny,Saturday
2025-02-09,Lemon Tart,20,22,12.0,0,Cloudy,Sunday
2025-02-13,Lemon Tart,16,19,12.0,0,Sunny,Thursday
2025-02-14,Lemon Tart,22,25,12.0,0,Rainy,Friday
2025-02-15,Lemon Tart,37,43,12.0,25,Sunny,Saturday
2025-02-16,Lemon Tart,25,31,12.0,0,Sunny,Sunday
2025-02-20,Lemon Tart,14,16,12.0,0,Sunny,Thursday
2025-02-21,Lemon Tart,16,19,12.0,0,Cloudy,Friday
2025-02-22,Lemon Tart,20,23,12.0,0,Rainy,Saturday
2025-02-23,Lemon Tart,23,28,12.0,0,Cloudy,Sunday
2025-02-27,Lemon Tart,15,18,12.0,0,Cloudy,Thursday
2025-02-28,Lemon Tart,20,23,12.0,0,Sunny,Friday
2025-03-01,Lemon Tart,28,34,12.0,0,Sunny,Saturday
2025-03-02,Lemon Tart,23,27,12.0,0,Sunny,Sunday
2025-03-06,Lemon Tart,12,13,12.0,0,Cloudy,Thursday
2025-03-07,Lemon Tart,19,22,12.0,0,Sunny,Friday
2025-03-08,Lemon Tart,23,26,12.0,0,Sunny,Saturday
2025-03-09,Lemon Tart,22,24,12.0,0,Sunny,Sunday
2025-03-13,Lemon Tart,12,13,12.0,0,Rainy,Thursday
2025-03-14,Lemon Tart,22,25,12.0,10,Sunny,Friday
2025-03-15,Lemon Tart,32,37,12.0,0,Sunny,Saturday
2025-03-16,Lemon Tart,26,31,12.0,0,Sunny,Sunday
2025-03-20,Lemon Tart,12,14,12.0,0,Sunny,Thursday
2025-03-21,Lemon Tart,24,27,12.0,25,Sunny,Friday
2025-03-22,Lemon Tart,20,23,12.0,0,Cloudy,Saturday
2025-03-23,Lemon Tart,27,30,12.0,25,Cloudy,Sunday
2025-03-27,Lemon Tart,11,13,12.0,0,Rainy,Thursday
2025-03-28,Lemon Tart,19,21,12.0,0,Sunny,Friday
2025-03-29,Lemon Tart,36,43,12.0,0,Sunny,Saturday
2025-03-30,Lemon Tart,21,25,12.0,0,Rainy,Sunday
2025-04-03,Lemon Tart,16,19,12.0,0,Sunny,Thursday
2025-04-04,Lemon Tart,25,30,12.0,10,Sunny,Friday
2025-04-05,Lemon Tart,24,28,12.0,0,Sunny,Saturday
2025-04-06,Lemon Tart,23,27,12.0,0,Cloudy,Sunday
2025-04-10,Lemon Tart,14,16,12.0,0,Rainy,Thursday
2025-04-11,Lemon Tart,19,21,12.0,0,Sunny,Friday
2025-04-12,Lemon Tart,30,37,12.0,0,Sunny,Saturday
2025-04-13,Lemon Tart,27,31,12.0,0,Cloudy,Sunday
2025-04-17,Lemon Tart,14,17,12.0,0,Cloudy,Thursday
2025-04-18,Lemon Tart,20,24,12.0,10,Cloudy,Friday
2025-04-19,Lemon Tart,31,34,12.0,25,Cloudy,Saturday
2025-04-20,Lemon Tart,21,25,12.0,0,Sunny,Sunday
2025-04-24,Lemon Tart,13,14,12.0,10,Rainy,Thursday
2025-04-25,Lemon Tart,15,17,12.0,0,Cloudy,Friday
2025-04-26,Lemon Tart,26,31,12.0,0,Sunny,Saturday
2025-04-27,Lemon Tart,18,21,12.0,0,Rainy,Sunday
2025-05-01,Lemon Tart,16,19,12.0,0,Sunny,Thursday
2025-05-02,Lemon Tart,26,31,12.0,25,Sunny,Friday
2025-05-03,Lemon Tart,23,28,12.0,0,Cloudy,Saturday
2025-05-04,Lemon Tart,28,31,12.0,10,Sunny,Sunday
2025-05-08,Lemon Tart,15,18,12.0,0,Sunny,Thursday
2025-05-09,Lemon Tart,17,20,12.0,0,Sunny,Friday
2025-05-10,Lemon Tart,27,31,12.0,0,Sunny,Saturday
2025-05-11,Lemon Tart,36,43,12.0,0,Cloudy,Sunday
2025-05-15,Lemon Tart,17,20,12.0,0,Sunny,Thursday
2025-05-16,Lemon Tart,17,20,12.0,0,Sunny,Friday
2025-05-17,Lemon Tart,23,27,12.0,0,Cloudy,Saturday
2025-05-18,Lemon Tart,22,25,12.0,0,Cloudy,Sunday
2025-05-22,Lemon Tart,14,15,12.0,0,Sunny,Thursday
2025-05-23,Lemon Tart,17,21,12.0,0,Rainy,Friday
2025-05-24,Lemon Tart,28,33,12.0,0,Cloudy,Saturday
2025-05-25,Lemon Tart,19,21,12.0,0,Rainy,Sunday
2025-05-29,Lemon Tart,15,17,12.0,0,Sunny,Thursday
2025-05-30,Lemon Tart,19,21,12.0,0,Sunny,Friday
2025-05-31,Lemon Tart,26,30,12.0,0,Sunny,Saturday
2025-06-01,Lemon Tart,23,28,12.0,0,Cloudy,Sunday
2025-06-05,Lemon Tart,11,13,12.0,0,Rainy,Thursday
2025-06-06,Lemon Tart,17,21,12.0,0,Sunny,Friday
2025-06-07,Lemon Tart,25,28,12.0,0,Cloudy,Saturday
2025-06-08,Lemon Tart,26,31,12.0,10,Rainy,Sunday
2025-06-12,Lemon Tart,14,16,12.0,0,Cloudy,Thursday
2025-06-13,Lemon Tart,17,21,12.0,0,Sunny,Friday
2025-06-14,Lemon Tart,28,31,12.0,0,Cloudy,Saturday
2025-06-15,Lemon Tart,23,27,12.0,10,Rainy,Sunday
2025-06-19,Lemon Tart,12,15,12.0,10,Rainy,Thursday
2025-06-20,Lemon Tart,26,30,12.0,15,Cloudy,Friday
2025-06-21,Lemon Tart,22,25,12.0,0,Rainy,Saturday
2025-06-22,Lemon Tart,28,33,12.0,0,Sunny,Sunday
2025-06-26,Lemon Tart,13,15,12.0,0,Rainy,Thursday
2025-06-27,Lemon Tart,21,25,12.0,0,Sunny,Friday
2025-06-28,Lemon Tart,23,27,12.0,0,Rainy,Saturday
2025-06-29,Lemon Tart,28,33,12.0,0,Sunny,Sunday
2025-07-03,Lemon Tart,17,20,12.0,0,Sunny,Thursday
2025-07-04,Lemon Tart,22,25,12.0,25,Cloudy,Friday
2025-07-05,Lemon Tart,29,35,12.0,0,Cloudy,Saturday
2025-07-06,Lemon Tart,30,35,12.0,0,Cloudy,Sunday
2025-07-10,Lemon Tart,16,19,12.0,0,Cloudy,Thursday
2025-07-11,Lemon Tart,20,23,12.0,0,Sunny,Friday
2025-07-12,Lemon Tart,26,30,12.0,10,Rainy,Saturday
2025-07-13,Lemon Tart,25,28,12.0,0,Cloudy,Sunday
2025-07-17,Lemon Tart,18,20,12.0,0,Sunny,Thursday
2025-07-18,Lemon Tart,23,27,12.0,0,Cloudy,Friday
2025-07-19,Lemon Tart,28,33,12.0,0,Rainy,Saturday
2025-07-20,Lemon Tart,20,23,12.0,0,Sunny,Sunday
2025-07-24,Lemon Tart,15,17,12.0,15,Sunny,Thursday
2025-07-25,Lemon Tart,21,25,12.0,0,Sunny,Friday
2025-07-26,Lemon Tart,26,32,12.0,0,Rainy,Saturday
2025-07-27,Lemon Tart,26,30,12.0,0,Cloudy,Sunday
2025-07-31,Lemon Tart,16,20,12.0,0,Cloudy,Thursday
2025-08-01,Lemon Tart,21,23,12.0,0,Cloudy,Friday
2025-08-02,Lemon Tart,30,35,12.0,0,Sunny,Saturday
2025-08-03,Lemon Tart,24,27,12.0,0,Rainy,Sunday
2025-08-07,Lemon Tart,18,21,12.0,0,Rainy,Thursday
2025-08-08,Lemon Tart,23,27,12.0,0,Rainy,Friday
2025-08-09,Lemon Tart,31,34,12.0,0,Sunny,Saturday
2025-08-10,Lemon Tart,35,42,12.0,10,Sunny,Sunday
2025-08-14,Lemon Tart,19,21,12.0,0,Sunny,Thursday
2025-08-15,Lemon Tart,16,19,12.0,0,Rainy,Friday
2025-08-16,Lemon Tart,25,30,12.0,0,Sunny,Saturday
2025-08-17,Lemon Tart,36,42,12.0,20,Sunny,Sunday
2025-08-21,Lemon Tart,16,19,12.0,0,Cloudy,Thursday
2025-08-22,Lemon Tart,18,20,12.0,0,Cloudy,Friday
2025-08-23,Lemon Tart,24,27,12.0,0,Cloudy,Saturday
2025-08-24,Lemon Tart,25,29,12.0,0,Sunny,Sunday
2025-08-28,Lemon Tart,17,19,12.0,0,Cloudy,Thursday
2025-08-29,Lemon Tart,23,28,12.0,0,Sunny,Friday
2025-08-30,Lemon Tart,33,40,12.0,0,Sunny,Saturday
2025-08-31,Lemon Tart,33,39,12.0,0,Sunny,Sunday
2025-09-04,Lemon Tart,18,21,12.0,0,Cloudy,Thursday
2025-09-05,Lemon Tart,25,30,12.0,0,Sunny,Friday
2025-09-06,Lemon Tart,33,40,12.0,0,Sunny,Saturday
2025-09-07,Lemon Tart,26,30,12.0,0,Sunny,Sunday
2025-09-11,Lemon Tart,13,16,12.0,0,Cloudy,Thursday
2025-09-12,Lemon Tart,24,27,12.0,0,Sunny,Friday
2025-09-13,Lemon Tart,24,28,12.0,0,Cloudy,Saturday
2025-09-14,Lemon Tart,20,24,12.0,0,Cloudy,Sunday
2025-09-18,Lemon Tart,19,21,12.0,10,Cloudy,Thursday
2025-09-19,Lemon Tart,21,23,12.0,0,Cloudy,Friday
2025-09-20,Lemon Tart,34,41,12.0,0,Cloudy,Saturday
2025-09-21,Lemon Tart,47,55,12.0,20,Sunny,Sunday
2025-09-25,Lemon Tart,16,19,12.0,0,Rainy,Thursday
2025-09-26,Lemon Tart,22,25,12.0,0,Sunny,Friday
2025-09-27,Lemon Tart,30,35,12.0,0,Cloudy,Saturday
2025-09-28,Lemon Tart,27,32,12.0,0,Cloudy,Sunday
2025-10-02,Lemon Tart,16,19,12.0,0,Cloudy,Thursday
2025-10-03,Lemon Tart,21,25,12.0,0,Cloudy,Friday
2025-10-04,Lemon Tart,32,38,12.0,20,Rainy,Saturday
2025-10-05,Lemon Tart,27,32,12.0,0,Sunny,Sunday
2025-10-09,Lemon Tart,17,19,12.0,0,Sunny,Thursday
2025-10-10,Lemon Tart,24,29,12.0,0,Sunny,Friday
2025-10-11,Lemon Tart,36,43,12.0,0,Sunny,Saturday
2025-10-12,Lemon Tart,25,28,12.0,0,Rainy,Sunday
2025-10-16,Lemon Tart,20,24,12.0,25,Cloudy,Thursday
2025-10-17,Lemon Tart,16,18,12.0,0,Sunny,Friday
2025-10-18,Lemon Tart,18,22,12.0,0,Rainy,Saturday
2025-10-19,Lemon Tart,29,35,12.0,0,Sunny,Sunday
2025-10-23,Lemon Tart,15,18,12.0,0,Rainy,Thursday
2025-10-24,Lemon Tart,21,23,12.0,0,Cloudy,Friday
2025-10-25,Lemon Tart,34,38,12.0,0,Sunny,Saturday
2025-10-26,Lemon Tart,27,32,12.0,0,Cloudy,Sunday
2025-10-30,Lemon Tart,14,17,12.0,0,Rainy,Thursday
2025-10-31,Lemon Tart,28,33,12.0,0,Sunny,Friday
2025-11-01,Lemon Tart,34,39,12.0,0,Sunny,Saturday
2025-11-02,Lemon Tart,23,27,12.0,0,Rainy,Sunday
2025-11-06,Lemon Tart,14,18,12.0,0,Rainy,Thursday
2025-11-07,Lemon Tart,21,24,12.0,0,Cloudy,Friday
2025-11-08,Lemon Tart,22,27,12.0,0,Rainy,Saturday
2025-11-09,Lemon Tart,29,34,12.0,0,Sunny,Sunday
2025-11-13,Lemon Tart,19,23,12.0,0,Sunny,Thursday
2025-11-14,Lemon Tart,20,22,12.0,0,Sunny,Friday
2025-11-15,Lemon Tart,29,33,12.0,0,Sunny,Saturday
2025-11-16,Lemon Tart,29,34,12.0,0,Cloudy,Sunday
2025-11-20,Lemon Tart,19,21,12.0,0,Rainy,Thursday
2025-11-21,Lemon Tart,23,27,12.0,0,Sunny,Friday
2025-11-22,Lemon Tart,34,39,12.0,0,Sunny,Saturday
